regimen_name,regimen_id,ingredient_name,ingredient_concept_id
MVBP,35804423,Etoposide,1350504
MVBP,35804423,Methylprednisolone,1506270
"Nordic Regimen, older patients",35804424,Methotrexate,1305058
"Nordic Regimen, older patients",35804424,Cyclophosphamide,1310317
"Nordic Regimen, older patients",35804424,Cytarabine,1311078
"Nordic Regimen, older patients",35804424,rituximab,1314273
"Nordic Regimen, older patients",35804424,Dexamethasone,1518254
"Nordic Regimen, older patients",35804424,Vindesine,19008336
"Nordic Regimen, older patients",35804424,Ifosfamide,19078187
"Nordic Regimen, older patients",35804424,Cytarabine liposome,40175460
"Nordic Regimen, younger patients",35804425,Methotrexate,1305058
"Nordic Regimen, younger patients",35804425,Vincristine,1308290
"Nordic Regimen, younger patients",35804425,Cyclophosphamide,1310317
"Nordic Regimen, younger patients",35804425,Cytarabine,1311078
"Nordic Regimen, younger patients",35804425,rituximab,1314273
"Nordic Regimen, younger patients",35804425,Dexamethasone,1518254
"Nordic Regimen, younger patients",35804425,Vindesine,19008336
"Nordic Regimen, younger patients",35804425,Ifosfamide,19078187
"Nordic Regimen, younger patients",35804425,Cytarabine liposome,40175460
R-MCP,35804426,Mitoxantrone,1309188
R-MCP,35804426,rituximab,1314273
R-MCP,35804426,Chlorambucil,1390051
R-MCP,35804426,prednisolone,1550557
R-MP,35804427,Methotrexate,1305058
R-MP,35804427,rituximab,1314273
R-MP,35804427,Procarbazine,1351779
Procarbazine monotherapy,35804428,Procarbazine,1351779
R-MPV,35804429,Methotrexate,1305058
R-MPV,35804429,Vincristine,1308290
R-MPV,35804429,rituximab,1314273
R-MPV,35804429,Procarbazine,1351779
"Bu/TT/Cy, then auto HSCT",35804430,Cyclophosphamide,1310317
"Bu/TT/Cy, then auto HSCT",35804430,Busulfan,1333357
"Bu/TT/Cy, then auto HSCT",35804430,Thiotepa,19137385
Ifosfamide and Methotrexate,35804431,Methotrexate,1305058
Ifosfamide and Methotrexate,35804431,Ifosfamide,19078187
Temsirolimus monotherapy,35804432,temsirolimus,19092845
Topotecan monotherapy,35804433,Topotecan,1378509
Dabrafenib monotherapy,35804434,dabrafenib,43532299
Ipilimumab and Nivolumab,35804435,ipilimumab,40238188
Ipilimumab and Nivolumab,35804435,nivolumab,45892628
Bortezomib monotherapy,35804520,bortezomib,1336825
TCP,35804522,Cyclophosphamide,1310317
TCP,35804522,Prednisone,1551099
TCP,35804522,Thalidomide,19137042
Cisplatin and Paclitaxel,35804527,Paclitaxel,1378382
Cisplatin and Paclitaxel,35804527,Cisplatin,1397599
Carboplatin and RT,35804530,Carboplatin,1344905
"Cisplatin, Fluorouracil, Hydroxyurea, RT",35804532,Fluorouracil,955632
"Cisplatin, Fluorouracil, Hydroxyurea, RT",35804532,hydroxyurea,1377141
"Cisplatin, Fluorouracil, Hydroxyurea, RT",35804532,Cisplatin,1397599
"Cisplatin, Gemcitabine, RT",35804533,gemcitabine,1314924
"Cisplatin, Gemcitabine, RT",35804533,Cisplatin,1397599
Fluorouracil and RT,35804534,Fluorouracil,955632
Hydroxyurea and RT,35804535,hydroxyurea,1377141
Carboplatin and Ifosfamide,35804536,Carboplatin,1344905
Carboplatin and Ifosfamide,35804536,Ifosfamide,19078187
Carboplatin monotherapy,35804537,Carboplatin,1344905
Cisplatin and Ifosfamide,35804538,Cisplatin,1397599
Cisplatin and Ifosfamide,35804538,Ifosfamide,19078187
Cisplatin and Mitomycin,35804539,Mitomycin,1389036
Cisplatin and Mitomycin,35804539,Cisplatin,1397599
"Cisplatin, Paclitaxel, Bevacizumab",35804540,Paclitaxel,1378382
"Cisplatin, Paclitaxel, Bevacizumab",35804540,bevacizumab,1397141
"Cisplatin, Paclitaxel, Bevacizumab",35804540,Cisplatin,1397599
Cisplatin and Topotecan,35804541,Topotecan,1378509
Cisplatin and Topotecan,35804541,Cisplatin,1397599
Ifosfamide monotherapy,35804542,Mesna,1354698
Ifosfamide monotherapy,35804542,Ifosfamide,19078187
Paclitaxel and Topotecan,35804543,Paclitaxel,1378382
Paclitaxel and Topotecan,35804543,Topotecan,1378509
"Paclitaxel, Topotecan, Bevacizumab",35804544,Paclitaxel,1378382
"Paclitaxel, Topotecan, Bevacizumab",35804544,Topotecan,1378509
"Paclitaxel, Topotecan, Bevacizumab",35804544,bevacizumab,1397141
Fluorouracil and Folinic acid,35804545,Fluorouracil,955632
Fluorouracil and Folinic acid,35804545,Leucovorin,1388796
Capecitabine and Gemcitabine,35804557,gemcitabine,1314924
Capecitabine and Gemcitabine,35804557,capecitabine,1337620
GemOx,35804559,gemcitabine,1314924
GemOx,35804559,oxaliplatin,1318011
Capecitabine and Mitomycin,35804560,capecitabine,1337620
Capecitabine and Mitomycin,35804560,Mitomycin,1389036
"Cisplatin, Gemcitabine, nab-Paclitaxel",35804561,gemcitabine,1314924
"Cisplatin, Gemcitabine, nab-Paclitaxel",35804561,Paclitaxel,1378382
"Cisplatin, Gemcitabine, nab-Paclitaxel",35804561,Cisplatin,1397599
ECF,35804562,Fluorouracil,955632
ECF,35804562,Epirubicin,1344354
ECF,35804562,Cisplatin,1397599
FELV,35804563,Fluorouracil,955632
FELV,35804563,Etoposide,1350504
FELV,35804563,Leucovorin,1388796
"Fluorouracil, Folinic acid, Gemcitabine",35804564,Fluorouracil,955632
"Fluorouracil, Folinic acid, Gemcitabine",35804564,gemcitabine,1314924
"Fluorouracil, Folinic acid, Gemcitabine",35804564,Leucovorin,1388796
"Gemcitabine, Cisplatin, S-1",35804565,gemcitabine,1314924
"Gemcitabine, Cisplatin, S-1",35804565,Cisplatin,1397599
Gemcitabine and Mitomycin,35804566,gemcitabine,1314924
Gemcitabine and Mitomycin,35804566,Mitomycin,1389036
Gemcitabine and nab-Paclitaxel,35804567,gemcitabine,1314924
Gemcitabine and nab-Paclitaxel,35804567,Paclitaxel,1378382
GEMOX-B,35804568,gemcitabine,1314924
GEMOX-B,35804568,oxaliplatin,1318011
GEMOX-B,35804568,bevacizumab,1397141
Regorafenib monotherapy,35804569,regorafenib,42903460
BR,35804570,rituximab,1314273
BR,35804570,bendamustine,19015523
CC,35804571,Cyclophosphamide,1310317
CC,35804571,Cladribine,19054825
Chlorambucil and Obinutuzumab,35804572,Chlorambucil,1390051
Chlorambucil and Obinutuzumab,35804572,obinutuzumab,44507676
Chlorambucil and Ofatumumab,35804573,Chlorambucil,1390051
Chlorambucil and Ofatumumab,35804573,ofatumumab,40167582
Chlorambucil and Rituximab,35804574,rituximab,1314273
Chlorambucil and Rituximab,35804574,Chlorambucil,1390051
CMC,35804575,Mitoxantrone,1309188
CMC,35804575,Cyclophosphamide,1310317
CMC,35804575,Cladribine,19054825
FCA,35804576,Cyclophosphamide,1310317
FCA,35804576,alemtuzumab,1312706
FCA,35804576,fludarabine,1395557
FCM,35804577,Mitoxantrone,1309188
FCM,35804577,Cyclophosphamide,1310317
FCM,35804577,fludarabine,1395557
Fludarabine and Alemtuzumab,35804580,alemtuzumab,1312706
Fludarabine and Alemtuzumab,35804580,fludarabine,1395557
Ibrutinib monotherapy,35804581,Ibrutinib,44507848
Ibrutinib and Obinutuzumab,35804582,obinutuzumab,44507676
Ibrutinib and Obinutuzumab,35804582,Ibrutinib,44507848
Obinutuzumab monotherapy,35804583,obinutuzumab,44507676
Alemtuzumab and Methylprednisolone,35804584,alemtuzumab,1312706
Alemtuzumab and Methylprednisolone,35804584,Methylprednisolone,1506270
Bendamustine and Obinutuzumab,35804585,bendamustine,19015523
Bendamustine and Obinutuzumab,35804585,obinutuzumab,44507676
CFAR,35804587,Cyclophosphamide,1310317
CFAR,35804587,alemtuzumab,1312706
CFAR,35804587,rituximab,1314273
CFAR,35804587,fludarabine,1395557
G-FC,35804588,Cyclophosphamide,1310317
G-FC,35804588,fludarabine,1395557
G-FC,35804588,obinutuzumab,44507676
HDMP-R,35804589,rituximab,1314273
HDMP-R,35804589,Methylprednisolone,1506270
Idelalisib and Rituximab,35804590,rituximab,1314273
Idelalisib and Rituximab,35804590,idelalisib,45776944
Lenalidomide and Rituximab,35804591,rituximab,1314273
Lenalidomide and Rituximab,35804591,lenalidomide,19026972
O-FC,35804592,Cyclophosphamide,1310317
O-FC,35804592,fludarabine,1395557
O-FC,35804592,ofatumumab,40167582
PCO,35804593,Cyclophosphamide,1310317
PCO,35804593,Pentostatin,19031224
PCO,35804593,ofatumumab,40167582
Ofatumumab monotherapy,35804594,ofatumumab,40167582
PCR,35804595,Cyclophosphamide,1310317
PCR,35804595,rituximab,1314273
PCR,35804595,Pentostatin,19031224
RCC,35804596,Cyclophosphamide,1310317
RCC,35804596,rituximab,1314273
RCC,35804596,Cladribine,19054825
Fludarabine monotherapy,35804598,fludarabine,1395557
CVP,35804599,Vincristine,1308290
CVP,35804599,Cyclophosphamide,1310317
CVP,35804599,Prednisone,1551099
R-FCM,35804600,Mitoxantrone,1309188
R-FCM,35804600,Cyclophosphamide,1310317
R-FCM,35804600,rituximab,1314273
R-FCM,35804600,fludarabine,1395557
BR and Ibrutinib,35804601,rituximab,1314273
BR and Ibrutinib,35804601,bendamustine,19015523
BR and Ibrutinib,35804601,Ibrutinib,44507848
BR and Idelalisib,35804602,rituximab,1314273
BR and Idelalisib,35804602,bendamustine,19015523
BR and Idelalisib,35804602,idelalisib,45776944
Duvelisib monotherapy,35804603,Duvelisib,35200763
Idelalisib and Ofatumumab,35804604,ofatumumab,40167582
Idelalisib and Ofatumumab,35804604,idelalisib,45776944
Venetoclax and Rituximab,35804605,rituximab,1314273
Venetoclax and Rituximab,35804605,venetoclax,35604205
Acalabrutinib monotherapy,35804606,acalabrutinib,792764
Alemtuzumab and Rituximab,35804607,alemtuzumab,1312706
Alemtuzumab and Rituximab,35804607,rituximab,1314273
Bendamustine and Ofatumumab,35804608,bendamustine,19015523
Bendamustine and Ofatumumab,35804608,ofatumumab,40167582
FluCam,35804609,alemtuzumab,1312706
FluCam,35804609,fludarabine,1395557
Fludarabine and Prednisone,35804610,fludarabine,1395557
Fludarabine and Prednisone,35804610,Prednisone,1551099
Ibrutinib and Ofatumumab,35804611,ofatumumab,40167582
Ibrutinib and Ofatumumab,35804611,Ibrutinib,44507848
Ibrutinib and Rituximab,35804612,rituximab,1314273
Ibrutinib and Rituximab,35804612,Ibrutinib,44507848
Idelalisib monotherapy,35804613,idelalisib,45776944
Lenalidomide and Ofatumumab,35804614,lenalidomide,19026972
Lenalidomide and Ofatumumab,35804614,ofatumumab,40167582
OFAR,35804615,Cytarabine,1311078
OFAR,35804615,rituximab,1314273
OFAR,35804615,oxaliplatin,1318011
OFAR,35804615,fludarabine,1395557
R-BAC,35804616,Cytarabine,1311078
R-BAC,35804616,rituximab,1314273
R-BAC,35804616,bendamustine,19015523
Venetoclax monotherapy,35804617,venetoclax,35604205
"FC, then allo HSCT",35804619,Cyclophosphamide,1310317
"FC, then allo HSCT",35804619,fludarabine,1395557
"Fludarabine, Cyclophosphamide, ATG, then allo HSCT",35804620,Cyclophosphamide,1310317
"Fludarabine, Cyclophosphamide, ATG, then allo HSCT",35804620,fludarabine,1395557
CAP,35804621,Cyclophosphamide,1310317
CAP,35804621,Doxorubicin,1338512
CAP,35804621,Prednisone,1551099
Chlorambucil monotherapy,35804622,Chlorambucil,1390051
Chlorambucil and Prednisone,35804623,Chlorambucil,1390051
Chlorambucil and Prednisone,35804623,Prednisone,1551099
FR,35804624,rituximab,1314273
FR,35804624,fludarabine,1395557
Uracil mustard monotherapy,35804625,Uracil Mustard,19006880
HDMP,35804626,Methylprednisolone,1506270
Cytarabine and Interferon alfa-2b,35804627,Cytarabine,1311078
Cytarabine and Interferon alfa-2b,35804627,Interferon Alfa-2b,1380068
Hydroxyurea and Interferon alfa-2a,35804628,hydroxyurea,1377141
Hydroxyurea and Interferon alfa-2a,35804628,Interferon Alfa-2a,1379969
Imatinib and LoDAC,35804633,imatinib,1304107
Imatinib and LoDAC,35804633,Cytarabine,1311078
Imatinib and Interferon,35804634,imatinib,1304107
Imatinib and Interferon,35804634,Interferon Alfa-2a,1379969
Imatinib and Interferon,35804634,Interferon Alfa-2b,1380068
Imatinib and Interferon,35804634,peginterferon alfa-2a,1714165
"BuCyTBI, then allo HSCT",35804637,Cyclophosphamide,1310317
"BuCyTBI, then allo HSCT",35804637,Busulfan,1333357
Busulfan monotherapy,35804638,Busulfan,1333357
Interferon alfa-2b and DLI,35804639,Interferon Alfa-2b,1380068
Omacetaxine monotherapy,35804640,omacetaxine,45775576
Azacitidine and Lenalidomide,35804643,Azacitidine,1314865
Azacitidine and Lenalidomide,35804643,lenalidomide,19026972
Azacitidine and Vorinostat,35804644,Azacitidine,1314865
Azacitidine and Vorinostat,35804644,Vorinostat,1337651
CapeOx,35804755,oxaliplatin,1318011
CapeOx,35804755,capecitabine,1337620
FLOX,35804756,Fluorouracil,955632
FLOX,35804756,oxaliplatin,1318011
FLOX,35804756,Leucovorin,1388796
FOLFOX4,35804757,Fluorouracil,955632
FOLFOX4,35804757,oxaliplatin,1318011
FOLFOX4,35804757,Leucovorin,1388796
mFOLFOX6,35804758,Fluorouracil,955632
mFOLFOX6,35804758,oxaliplatin,1318011
mFOLFOX6,35804758,Leucovorin,1388796
"Tegafur, Uracil, Folinic acid",35804759,Leucovorin,1388796
FOLFIRI,35804761,Fluorouracil,955632
FOLFIRI,35804761,irinotecan,1367268
FOLFIRI,35804761,Leucovorin,1388796
Hepatic arterial chemotherapy,35804763,Floxuridine,1355509
Intraperitoneal 5-FU,35804764,Fluorouracil,955632
Intraperitoneal 5-FU,35804764,Leucovorin,1388796
Intraperitoneal hyperthermic mitomycin,35804765,Mitomycin,1389036
CapeOx and Bevacizumab,35804766,oxaliplatin,1318011
CapeOx and Bevacizumab,35804766,capecitabine,1337620
CapeOx and Bevacizumab,35804766,bevacizumab,1397141
CAPIRI,35804767,capecitabine,1337620
CAPIRI,35804767,irinotecan,1367268
CAPIRI-Bev,35804768,capecitabine,1337620
CAPIRI-Bev,35804768,irinotecan,1367268
CAPIRI-Bev,35804768,bevacizumab,1397141
Fluorouracil monotherapy,35804769,Fluorouracil,955632
FOLFIRI and Bevacizumab,35804770,Fluorouracil,955632
FOLFIRI and Bevacizumab,35804770,irinotecan,1367268
FOLFIRI and Bevacizumab,35804770,Leucovorin,1388796
FOLFIRI and Bevacizumab,35804770,bevacizumab,1397141
FOLFIRINOX,35804771,Fluorouracil,955632
FOLFIRINOX,35804771,oxaliplatin,1318011
FOLFIRINOX,35804771,irinotecan,1367268
FOLFIRINOX,35804771,Leucovorin,1388796
FOLFIRINOX and Bevacizumab (L-Leucovorin),35804772,Fluorouracil,955632
FOLFIRINOX and Bevacizumab (L-Leucovorin),35804772,oxaliplatin,1318011
FOLFIRINOX and Bevacizumab (L-Leucovorin),35804772,irinotecan,1367268
FOLFIRINOX and Bevacizumab (L-Leucovorin),35804772,bevacizumab,1397141
FOLFIRINOX and Bevacizumab (L-Leucovorin),35804772,levoleucovorin,40168303
FOLFOX2,35804773,Fluorouracil,955632
FOLFOX2,35804773,oxaliplatin,1318011
FOLFOX2,35804773,Leucovorin,1388796
FOLFOX 7/sLV5FU2,35804774,Fluorouracil,955632
FOLFOX 7/sLV5FU2,35804774,oxaliplatin,1318011
FOLFOX 7/sLV5FU2,35804774,Leucovorin,1388796
mFOLFOX7,35804775,Fluorouracil,955632
mFOLFOX7,35804775,oxaliplatin,1318011
mFOLFOX7,35804775,Leucovorin,1388796
FOLFOX4 and Bevacizumab,35804776,Fluorouracil,955632
FOLFOX4 and Bevacizumab,35804776,oxaliplatin,1318011
FOLFOX4 and Bevacizumab,35804776,Leucovorin,1388796
FOLFOX4 and Bevacizumab,35804776,bevacizumab,1397141
mFOLFOX6 and Bevacizumab,35804777,Fluorouracil,955632
mFOLFOX6 and Bevacizumab,35804777,oxaliplatin,1318011
mFOLFOX6 and Bevacizumab,35804777,Leucovorin,1388796
mFOLFOX6 and Bevacizumab,35804777,bevacizumab,1397141
IFL,35804778,Fluorouracil,955632
IFL,35804778,irinotecan,1367268
IFL,35804778,Leucovorin,1388796
IFL and Bevacizumab,35804779,Fluorouracil,955632
IFL and Bevacizumab,35804779,irinotecan,1367268
IFL and Bevacizumab,35804779,Leucovorin,1388796
IFL and Bevacizumab,35804779,bevacizumab,1397141
IRIS and Bevacizumab,35804780,irinotecan,1367268
IRIS and Bevacizumab,35804780,bevacizumab,1397141
IROX,35804781,oxaliplatin,1318011
IROX,35804781,irinotecan,1367268
Nordic FLOX,35804782,Fluorouracil,955632
Nordic FLOX,35804782,oxaliplatin,1318011
Nordic FLOX,35804782,Leucovorin,1388796
OXAFAFU,35804783,Fluorouracil,955632
OXAFAFU,35804783,oxaliplatin,1318011
OXAFAFU,35804783,Leucovorin,1388796
SOX,35804784,oxaliplatin,1318011
FOLFIRI and Ramucirumab,35804786,Fluorouracil,955632
FOLFIRI and Ramucirumab,35804786,irinotecan,1367268
FOLFIRI and Ramucirumab,35804786,Leucovorin,1388796
FOLFIRI and Ramucirumab,35804786,ramucirumab,44818489
FOLFIRI and Ziv-aflibercept,35804787,Fluorouracil,955632
FOLFIRI and Ziv-aflibercept,35804787,irinotecan,1367268
FOLFIRI and Ziv-aflibercept,35804787,Leucovorin,1388796
FOLFIRI and Ziv-aflibercept,35804787,aflibercept,40244266
mFOLFOX6 and Cetuximab,35804790,Fluorouracil,955632
mFOLFOX6 and Cetuximab,35804790,cetuximab,1315411
mFOLFOX6 and Cetuximab,35804790,oxaliplatin,1318011
mFOLFOX6 and Cetuximab,35804790,Leucovorin,1388796
CapeOx and Panitumumab,35804791,oxaliplatin,1318011
CapeOx and Panitumumab,35804791,capecitabine,1337620
CapeOx and Panitumumab,35804791,panitumumab,19100985
FOLFIRI and Cetuximab,35804792,Fluorouracil,955632
FOLFIRI and Cetuximab,35804792,cetuximab,1315411
FOLFIRI and Cetuximab,35804792,irinotecan,1367268
FOLFIRI and Cetuximab,35804792,Leucovorin,1388796
FOLFOX4 and Cetuximab,35804793,Fluorouracil,955632
FOLFOX4 and Cetuximab,35804793,cetuximab,1315411
FOLFOX4 and Cetuximab,35804793,oxaliplatin,1318011
FOLFOX4 and Cetuximab,35804793,Leucovorin,1388796
FOLFOX4 and Panitumumab,35804794,Fluorouracil,955632
FOLFOX4 and Panitumumab,35804794,oxaliplatin,1318011
FOLFOX4 and Panitumumab,35804794,Leucovorin,1388796
FOLFOX4 and Panitumumab,35804794,panitumumab,19100985
Cetuximab monotherapy,35804795,cetuximab,1315411
mFOLFOXIRI and Cetuximab (L-Leucovorin),35804796,Fluorouracil,955632
mFOLFOXIRI and Cetuximab (L-Leucovorin),35804796,cetuximab,1315411
mFOLFOXIRI and Cetuximab (L-Leucovorin),35804796,oxaliplatin,1318011
mFOLFOXIRI and Cetuximab (L-Leucovorin),35804796,irinotecan,1367268
mFOLFOXIRI and Cetuximab (L-Leucovorin),35804796,levoleucovorin,40168303
FOLFIRI and Panitumumab,35804797,Fluorouracil,955632
FOLFIRI and Panitumumab,35804797,irinotecan,1367268
FOLFIRI and Panitumumab,35804797,Leucovorin,1388796
FOLFIRI and Panitumumab,35804797,panitumumab,19100985
Irinotecan and Cetuximab,35804798,cetuximab,1315411
Irinotecan and Cetuximab,35804798,irinotecan,1367268
Panitumumab monotherapy,35804800,panitumumab,19100985
Edrecolomab monotherapy,35804801,Edrecolomab,19132294
Fluorouracil and Levamisole,35804802,Fluorouracil,955632
Fluorouracil and Levamisole,35804802,Levamisole,1389464
"Fluorouracil, Folinic acid, Levamisole",35804803,Fluorouracil,955632
"Fluorouracil, Folinic acid, Levamisole",35804803,Leucovorin,1388796
"Fluorouracil, Folinic acid, Levamisole",35804803,Levamisole,1389464
MOF,35804804,Fluorouracil,955632
MOF,35804804,Vincristine,1308290
Fluorouracil and Methotrexate,35804805,Fluorouracil,955632
Fluorouracil and Methotrexate,35804805,Methotrexate,1305058
Fluorouracil and Mitomycin,35804806,Fluorouracil,955632
Fluorouracil and Mitomycin,35804806,Mitomycin,1389036
Fluorouracil and Semustine,35804807,Fluorouracil,955632
FOLFOX chronotherapy,35804808,Fluorouracil,955632
FOLFOX chronotherapy,35804808,oxaliplatin,1318011
FOLFOX chronotherapy,35804808,Leucovorin,1388796
Belinostat monotherapy,35804811,belinostat,45776670
Bexarotene monotherapy,35804812,bexarotene,1389888
Bexarotene and Pralatrexate,35804813,bexarotene,1389888
Bexarotene and Pralatrexate,35804813,Pralatrexate,40166461
Denileukin diftitox monotherapy,35804814,denileukin diftitox,19051642
Mogamulizumab monotherapy,35804815,mogamulizumab,35200202
Pralatrexate monotherapy,35804816,Pralatrexate,40166461
Romidepsin monotherapy,35804817,romidepsin,40168385
Bleomycin and Cisplatin,35804818,Bleomycin,1329241
Bleomycin and Cisplatin,35804818,Cisplatin,1397599
Cisplatin and Doxorubicin,35804819,Doxorubicin,1338512
Cisplatin and Doxorubicin,35804819,Cisplatin,1397599
Sonidegib monotherapy,35804820,sonidegib,46275491
Vismodegib monotherapy,35804821,vismodegib,42709321
Cemiplimab monotherapy,35804822,cemiplimab,35200783
"Cisplatin, Interferon alfa-2a, Isotretinoin",35804823,Isotretinoin,984232
"Cisplatin, Interferon alfa-2a, Isotretinoin",35804823,Interferon Alfa-2a,1379969
"Cisplatin, Interferon alfa-2a, Isotretinoin",35804823,Cisplatin,1397599
ACVBP-R,35805027,Cyclophosphamide,1310317
ACVBP-R,35805027,rituximab,1314273
ACVBP-R,35805027,Bleomycin,1329241
ACVBP-R,35805027,Doxorubicin,1338512
ACVBP-R,35805027,Prednisone,1551099
ACVBP-R,35805027,Vindesine,19008336
R-CHOP,35805028,Vincristine,1308290
R-CHOP,35805028,Cyclophosphamide,1310317
R-CHOP,35805028,rituximab,1314273
R-CHOP,35805028,Doxorubicin,1338512
R-CHOP,35805028,Prednisone,1551099
Ibritumomab tiuxetan monotherapy,35805030,rituximab,1314273
Ibritumomab tiuxetan monotherapy,35805030,ibritumomab tiuxetan,19068830
R-CHOP-14,35805031,Vincristine,1308290
R-CHOP-14,35805031,Cyclophosphamide,1310317
R-CHOP-14,35805031,rituximab,1314273
R-CHOP-14,35805031,Doxorubicin,1338512
R-CHOP-14,35805031,Prednisone,1551099
R-CEOP (Etoposide),35805032,Vincristine,1308290
