concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
35802994,35807196,May have route,2019-05-27,2099-12-31,NA
35804139,35804133,Has context,2019-05-27,2099-12-31,NA
35805688,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806115,35803163,Has supportive med,2019-05-27,2099-12-31,NA
35806432,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804232,35803584,Has context,2019-05-27,2099-12-31,NA
35805451,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35804153,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35803590,35803480,Has context,2019-05-27,2099-12-31,NA
35807365,35807190,Is a,2019-05-27,2099-12-31,NA
35805469,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806172,35803245,Has antineoplastic,2019-05-27,2099-12-31,NA
35804051,35803385,Has local therapy,2019-05-27,2099-12-31,NA
35806061,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35804055,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35803130,35807220,Is a,2019-05-27,2099-12-31,NA
35804051,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804012,1350066,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803622,19003999,Has immunosuppr Rx,2019-05-27,2099-12-31,NA
35803525,19078097,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803209,35807340,Is a,2019-05-27,2099-12-31,NA
35804003,1350066,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803333,35807196,May have route,2019-05-27,2099-12-31,NA
35806471,1311443,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804089,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35803155,35802850,Has brand name,2019-05-27,2099-12-31,NA
35805076,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35805056,35804618,Has context,2019-05-27,2099-12-31,NA
35806625,1378382,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803010,35805023,Has brand name,2019-05-27,2099-12-31,NA
35805641,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35803676,1000560,Has support med Rx,2019-05-27,2099-12-31,NA
35804017,35803240,Has supportive med,2019-05-27,2099-12-31,NA
35805124,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804273,35803584,Has context,2019-05-27,2099-12-31,NA
35804273,1315946,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805121,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35807444,35807188,Is a,2019-05-27,2099-12-31,NA
35806061,1717704,Has support med Rx,2019-05-27,2099-12-31,NA
35803739,35803267,Has supportive med,2019-05-27,2099-12-31,NA
35806491,19042545,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803150,35806006,Has brand name,2019-05-27,2099-12-31,NA
35804228,35803584,Has context,2019-05-27,2099-12-31,NA
35803735,35803181,Has immunosuppressor,2019-05-27,2099-12-31,NA
35805826,35803384,Has antineoplastic,2019-05-27,2099-12-31,NA
35807016,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35804278,35803584,Has context,2019-05-27,2099-12-31,NA
35805346,35802939,Has antineoplastic,2019-05-27,2099-12-31,NA
35805094,1329241,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803326,35806987,Has brand name,2019-05-27,2099-12-31,NA
35804319,1397141,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804144,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35803114,35807196,May have route,2019-05-27,2099-12-31,NA
35804168,1308738,Has support med Rx,2019-05-27,2099-12-31,NA
35803371,35807196,May have route,2019-05-27,2099-12-31,NA
35805248,35803008,Has supportive med,2019-05-27,2099-12-31,NA
35804375,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803616,1350066,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806419,1378382,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803154,35806018,Has brand name,2019-05-27,2099-12-31,NA
35806944,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35803155,35806030,Has brand name,2019-05-27,2099-12-31,NA
35803139,35805912,Has brand name,2019-05-27,2099-12-31,NA
35804344,35803584,Has context,2019-05-27,2099-12-31,NA
35804319,35803584,Has context,2019-05-27,2099-12-31,NA
35806950,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35803064,35805495,Has brand name,2019-05-27,2099-12-31,NA
35803155,35806039,Has brand name,2019-05-27,2099-12-31,NA
35803526,19078097,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804003,1703687,Has support med Rx,2019-05-27,2099-12-31,NA
35804058,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35803229,35806526,Has brand name,2019-05-27,2099-12-31,NA
35806173,35803245,Has antineoplastic,2019-05-27,2099-12-31,NA
35806492,35803584,Has context,2019-05-27,2099-12-31,NA
35803154,35806019,Has brand name,2019-05-27,2099-12-31,NA
35803231,35807196,May have route,2019-05-27,2099-12-31,NA
35806435,35803095,Has antineoplastic,2019-05-27,2099-12-31,NA
35807440,35807190,Is a,2019-05-27,2099-12-31,NA
35805809,35803384,Has antineoplastic,2019-05-27,2099-12-31,NA
35802975,35804881,Has brand name,2019-05-27,2099-12-31,NA
35805337,35802939,Has antineoplastic,2019-05-27,2099-12-31,NA
35803179,35806236,Has brand name,2019-05-27,2099-12-31,NA
35805027,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805121,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804582,35803113,Has antineoplastic,2019-05-27,2099-12-31,NA
35803575,35804141,Has context,2019-05-27,2099-12-31,NA
35806112,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35807044,35804141,Has context,2019-05-27,2099-12-31,NA
35807371,35807188,Is a,2019-05-27,2099-12-31,NA
35803179,35806234,Has brand name,2019-05-27,2099-12-31,NA
35804077,19078097,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805684,1378382,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806268,1703687,Has support med Rx,2019-05-27,2099-12-31,NA
35804310,1397141,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806175,1308738,Has support med Rx,2019-05-27,2099-12-31,NA
35807285,35807190,Is a,2019-05-27,2099-12-31,NA
35802977,35807336,Is a,2019-05-27,2099-12-31,NA
35806066,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35806054,35803396,Has supportive med,2019-05-27,2099-12-31,NA
35807265,35807264,Is a,2019-05-27,2099-12-31,NA
35804051,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35805100,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35804050,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35803179,35806189,Has brand name,2019-05-27,2099-12-31,NA
35803525,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35804222,1387104,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803017,35807196,May have route,2019-05-27,2099-12-31,NA
35805688,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803020,35807195,Is a,2019-05-27,2099-12-31,NA
35804009,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35806268,35804597,Has context,2019-05-27,2099-12-31,NA
35804091,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35805775,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803575,752061,Has support med Rx,2019-05-27,2099-12-31,NA
35806375,984232,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804144,1000560,Has support med Rx,2019-05-27,2099-12-31,NA
35804086,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806061,1703687,Has support med Rx,2019-05-27,2099-12-31,NA
35803513,35803514,Has context,2019-05-27,2099-12-31,NA
35803091,35807381,Is a,2019-05-27,2099-12-31,NA
35805082,1318011,Has antineopl Rx,2019-05-27,2099-12-31,NA
35802982,35803724,Has brand name,2019-05-27,2099-12-31,NA
35803621,1717704,Has support med Rx,2019-05-27,2099-12-31,NA
35806125,35803384,Has antineoplastic,2019-05-27,2099-12-31,NA
35805070,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35803621,35804579,Has supportive med,2019-05-27,2099-12-31,NA
35806296,19051649,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805348,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35805030,35804597,Has context,2019-05-27,2099-12-31,NA
35806056,19024249,Has support med Rx,2019-05-27,2099-12-31,NA
35806909,1311443,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803179,35806218,Has brand name,2019-05-27,2099-12-31,NA
35803446,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35804153,35803480,Has context,2019-05-27,2099-12-31,NA
35804755,35802939,Has antineoplastic,2019-05-27,2099-12-31,NA
35804779,35802921,Has antineoplastic,2019-05-27,2099-12-31,NA
35803229,35806563,Has brand name,2019-05-27,2099-12-31,NA
35803455,35803115,Has antineoplastic,2019-05-27,2099-12-31,NA
35804058,35803008,Has local therapy,2019-05-27,2099-12-31,NA
35804318,35803228,Has antineoplastic,2019-05-27,2099-12-31,NA
35803348,35807196,May have route,2019-05-27,2099-12-31,NA
35803365,35807071,Has brand name,2019-05-27,2099-12-31,NA
35803476,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35805656,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35803101,35805748,Has brand name,2019-05-27,2099-12-31,NA
35803179,35807248,Is a,2019-05-27,2099-12-31,NA
35805126,19078187,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804397,35804133,Has context,2019-05-27,2099-12-31,NA
35803354,35807450,Is a,2019-05-27,2099-12-31,NA
35804637,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35807016,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803616,35803075,Has supportive med,2019-05-27,2099-12-31,NA
35806980,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804222,35804141,Has context,2019-05-27,2099-12-31,NA
35803363,35807398,Is a,2019-05-27,2099-12-31,NA
35805350,1344905,Has antineopl Rx,2019-05-27,2099-12-31,NA
35802913,35807195,Is a,2019-05-27,2099-12-31,NA
35806337,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803101,35807266,May have route,2019-05-27,2099-12-31,NA
35805349,35804141,Has context,2019-05-27,2099-12-31,NA
35804258,792649,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805364,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803076,35807327,Is a,2019-05-27,2099-12-31,NA
35803159,35807195,Is a,2019-05-27,2099-12-31,NA
35804784,1318011,Has antineopl Rx,2019-05-27,2099-12-31,NA
35807166,19017581,Has support med Rx,2019-05-27,2099-12-31,NA
35806949,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806057,35803149,Has antineoplastic,2019-05-27,2099-12-31,NA
35803306,35807195,Is a,2019-05-27,2099-12-31,NA
35804320,1378382,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804159,35802906,Has antineoplastic,2019-05-27,2099-12-31,NA
35806962,35803584,Has context,2019-05-27,2099-12-31,NA
35806074,1344905,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804296,1436678,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804214,35804141,Has context,2019-05-27,2099-12-31,NA
35807019,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803672,35804141,Has context,2019-05-27,2099-12-31,NA
35804313,42801287,Has antineopl Rx,2019-05-27,2099-12-31,NA
35802886,35807196,May have route,2019-05-27,2099-12-31,NA
35807367,35807471,Is a,2019-05-27,2099-12-31,NA
35805650,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35806327,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803585,975125,Has support med Rx,2019-05-27,2099-12-31,NA
35802975,35804836,Has brand name,2019-05-27,2099-12-31,NA
35805246,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805725,1305058,Has immunosuppr Rx,2019-05-27,2099-12-31,NA
35805062,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803434,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35802929,35804197,Has brand name,2019-05-27,2099-12-31,NA
35805364,35803008,Has supportive med,2019-05-27,2099-12-31,NA
35804053,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35803447,35803115,Has antineoplastic,2019-05-27,2099-12-31,NA
35802886,35803668,Has brand name,2019-05-27,2099-12-31,NA
35805816,1329241,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806580,35803144,Has antineoplastic,2019-05-27,2099-12-31,NA
35803154,35806020,Has brand name,2019-05-27,2099-12-31,NA
35805817,1329241,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805728,1305058,Has immunosuppr Rx,2019-05-27,2099-12-31,NA
35803338,35807031,Has brand name,2019-05-27,2099-12-31,NA
35806948,1000560,Has support med Rx,2019-05-27,2099-12-31,NA
35804278,1436678,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804426,35803267,Has antineoplastic,2019-05-27,2099-12-31,NA
35806269,1511646,Has support med Rx,2019-05-27,2099-12-31,NA
35804419,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35806427,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35807262,35807264,Is a,2019-05-27,2099-12-31,NA
35804053,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803455,19078097,Has antineopl Rx,2019-05-27,2099-12-31,NA
35802985,35807327,Is a,2019-05-27,2099-12-31,NA
35803026,35807196,May have route,2019-05-27,2099-12-31,NA
35804530,35803670,Has context,2019-05-27,2099-12-31,NA
35805038,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35804051,1305058,Has local therap Rx,2019-05-27,2099-12-31,NA
35803243,35807220,Is a,2019-05-27,2099-12-31,NA
35806354,1350066,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803497,35807508,Is a,2019-05-27,2099-12-31,NA
35804583,35803211,Has antineoplastic,2019-05-27,2099-12-31,NA
35804412,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35806909,35802987,Has antineoplastic,2019-05-27,2099-12-31,NA
35804433,35803352,Has antineoplastic,2019-05-27,2099-12-31,NA
35805044,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803179,35806205,Has brand name,2019-05-27,2099-12-31,NA
35803269,35807251,Is a,2019-05-27,2099-12-31,NA
35806332,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35806115,35803384,Has antineoplastic,2019-05-27,2099-12-31,NA
35805465,35803095,Has antineoplastic,2019-05-27,2099-12-31,NA
35802969,35807196,May have route,2019-05-27,2099-12-31,NA
35806856,35803396,Has supportive med,2019-05-27,2099-12-31,NA
35806471,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806296,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35802975,35804849,Has brand name,2019-05-27,2099-12-31,NA
35806298,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35803617,19015523,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805465,1318011,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803552,35803514,Has context,2019-05-27,2099-12-31,NA
35804168,35803245,Has antineoplastic,2019-05-27,2099-12-31,NA
35803585,35803584,Has context,2019-05-27,2099-12-31,NA
35804316,35803200,Has antineoplastic,2019-05-27,2099-12-31,NA
35803000,35807196,May have route,2019-05-27,2099-12-31,NA
35802892,35807196,May have route,2019-05-27,2099-12-31,NA
35807276,35807188,Is a,2019-05-27,2099-12-31,NA
35805069,35804618,Has context,2019-05-27,2099-12-31,NA
35803101,35805741,Has brand name,2019-05-27,2099-12-31,NA
35803339,35807327,Is a,2019-05-27,2099-12-31,NA
35806471,35803584,Has context,2019-05-27,2099-12-31,NA
35804409,35807508,Is a,2019-05-27,2099-12-31,NA
35806421,35803050,Has antineoplastic,2019-05-27,2099-12-31,NA
35804146,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805044,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35804533,35803670,Has context,2019-05-27,2099-12-31,NA
35806268,1301025,Has support med Rx,2019-05-27,2099-12-31,NA
35806111,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803229,35806550,Has brand name,2019-05-27,2099-12-31,NA
35804533,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35803676,35803584,Has context,2019-05-27,2099-12-31,NA
35803525,35803480,Has context,2019-05-27,2099-12-31,NA
35805350,35803670,Has context,2019-05-27,2099-12-31,NA
35803621,1305058,Has immunosuppr Rx,2019-05-27,2099-12-31,NA
35803526,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35806468,1311443,Has antineopl Rx,2019-05-27,2099-12-31,NA
35807451,35807188,Is a,2019-05-27,2099-12-31,NA
35804071,1305058,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806097,35604205,Has antineopl Rx,2019-05-27,2099-12-31,NA
35802891,35803729,Has brand name,2019-05-27,2099-12-31,NA
35806268,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35805027,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35802988,35804953,Has brand name,2019-05-27,2099-12-31,NA
35807044,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803692,1000560,Has support med Rx,2019-05-27,2099-12-31,NA
35805247,1311443,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805082,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35804781,1318011,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806351,35803181,Has antineoplastic,2019-05-27,2099-12-31,NA
35805634,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806175,35802974,Has supportive med,2019-05-27,2099-12-31,NA
35803382,35807091,Has brand name,2019-05-27,2099-12-31,NA
35806468,35804141,Has context,2019-05-27,2099-12-31,NA
35804603,35200763,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803698,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35805772,35803584,Has context,2019-05-27,2099-12-31,NA
35804221,1436678,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803703,35803008,Has antineoplastic,2019-05-27,2099-12-31,NA
35804533,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803447,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35803130,35805945,Has brand name,2019-05-27,2099-12-31,NA
35805792,35804133,Has context,2019-05-27,2099-12-31,NA
35806063,35802992,Has antineoplastic,2019-05-27,2099-12-31,NA
35807023,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35805349,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35804347,1436678,Has antineopl Rx,2019-05-27,2099-12-31,NA
35802883,35807248,Is a,2019-05-27,2099-12-31,NA
35805350,35803008,Has supportive med,2019-05-27,2099-12-31,NA
35803272,35807243,Is a,2019-05-27,2099-12-31,NA
35806056,1511646,Has support med Rx,2019-05-27,2099-12-31,NA
35802975,35804842,Has brand name,2019-05-27,2099-12-31,NA
35803204,35807196,May have route,2019-05-27,2099-12-31,NA
35803506,35802979,Has antineoplastic,2019-05-27,2099-12-31,NA
35802975,35804835,Has brand name,2019-05-27,2099-12-31,NA
35804302,35804141,Has context,2019-05-27,2099-12-31,NA
35803179,35806183,Has brand name,2019-05-27,2099-12-31,NA
35802975,35804878,Has brand name,2019-05-27,2099-12-31,NA
35803733,1717704,Has support med Rx,2019-05-27,2099-12-31,NA
35807289,35807190,Is a,2019-05-27,2099-12-31,NA
35802923,35807196,May have route,2019-05-27,2099-12-31,NA
35803194,35807190,Is a,2019-05-27,2099-12-31,NA
35806948,35804141,Has context,2019-05-27,2099-12-31,NA
35804372,35803480,Has context,2019-05-27,2099-12-31,NA
35806953,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35805712,1350066,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806269,1512480,Has support med Rx,2019-05-27,2099-12-31,NA
35804376,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35806381,35803144,Has antineoplastic,2019-05-27,2099-12-31,NA
35806063,35803181,Has supportive med,2019-05-27,2099-12-31,NA
35803108,35807331,Is a,2019-05-27,2099-12-31,NA
35805712,35803489,Has antineoplastic,2019-05-27,2099-12-31,NA
35803337,35807195,Is a,2019-05-27,2099-12-31,NA
35805850,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35804426,35803296,Has antineoplastic,2019-05-27,2099-12-31,NA
35805069,35804597,Has context,2019-05-27,2099-12-31,NA
35803093,35807190,Is a,2019-05-27,2099-12-31,NA
35806060,35804597,Has context,2019-05-27,2099-12-31,NA
35803458,35802863,Has antineoplastic,2019-05-27,2099-12-31,NA
35806298,35803274,Has antineoplastic,2019-05-27,2099-12-31,NA
35804796,1318011,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804626,35803181,Has antineoplastic,2019-05-27,2099-12-31,NA
35805099,1338512,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803179,35806227,Has brand name,2019-05-27,2099-12-31,NA
35803257,35807430,Is a,2019-05-27,2099-12-31,NA
35803030,35807190,Is a,2019-05-27,2099-12-31,NA
35803155,35806038,Has brand name,2019-05-27,2099-12-31,NA
35804372,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35803184,35807251,Is a,2019-05-27,2099-12-31,NA
35804383,35803385,Has antineoplastic,2019-05-27,2099-12-31,NA
35804818,1329241,Has antineopl Rx,2019-05-27,2099-12-31,NA
35804307,35803584,Has context,2019-05-27,2099-12-31,NA
35802985,35807251,Is a,2019-05-27,2099-12-31,NA
35803312,35807196,May have route,2019-05-27,2099-12-31,NA
35805342,1378382,Has antineopl Rx,2019-05-27,2099-12-31,NA
35806173,1397599,Has antineopl Rx,2019-05-27,2099-12-31,NA
35803621,1703687,Has support med Rx,2019-05-27,2099-12-31,NA
35806489,1397141,Has antineopl Rx,2019-05-27,2099-12-31,NA
